transaction_id,rotate_id,msisdn,received_time,event_code,status,amount,currency
feadab61-15c8-41ea-b53f-da4e923e5b73,6204853f-da92-4c6c-b95c-c1e6c7617dfc,447759808943,2026-01-10 07:49:20.000,2,FAILED,0,GBP
418538cc-61b1-4e6b-a267-03ed92079c47,25dd5b6a-d04e-48a0-a6a2-c920df0cbb83,447747773723,2026-01-10 08:16:26.000,2,SUCCESS,2.49,GBP
d8fea7a3-447c-4c9b-aed6-0f3178450099,3644f32a-9307-4b20-9a43-60a91d2f8726,447741030729,2026-01-10 09:03:59.000,2,PENDING,0,GBP
c9df2d26-2ba2-46a5-ab7e-8e27a1ae9ea5,1f14908a-2782-486d-9936-ee29ddc89475,447719951355,2026-01-10 09:12:33.000,1,FAILED,0,GBP
9ca5949a-7e6f-4034-ad1e-40341dff89ea,c8e14c39-c77c-458e-ba2f-e45bb77ade29,447764317612,2026-01-10 09:30:42.000,2,FAILED,0,GBP
4a7ec82e-aabb-499e-b551-32f71fd5d7fc,ec730f09-a5b2-467c-9cb2-9edbf6370506,447720552542,2026-01-10 09:46:28.000,2,SUCCESS,1.99,GBP
ae2ce02f-3d5a-4fcb-8eab-c69f13ee6691,2a70d9fd-7281-47db-8d63-4088b46ccd1b,447711141520,2026-01-10 10:03:45.000,1,PENDING,0,GBP
3c2976c9-fea9-4587-8a1a-155e0aa95fc6,446eb8d9-595b-46e2-8e57-8da28a2a7bba,447722959320,2026-01-10 10:11:27.000,2,FAILED,0,GBP
20045985-baa1-46d3-9496-2248a2af5a2a,dd00273b-a9da-4a1e-93ee-534f18f771e0,447772647704,2026-01-10 10:14:35.000,2,SUCCESS,1.99,GBP
24acc54f-5589-49d5-bbbc-e450a5f79e3d,1d2720ea-5e61-46f3-a3c5-6dc14868424c,447762857819,2026-01-10 10:17:07.000,1,SUCCESS,0,GBP
124c54fb-63f2-4121-8ca9-f21e7b5bd4a4,42d183c1-740e-4ada-be8e-b932250e88a8,447718086162,2026-01-10 10:45:48.000,1,FAILED,0,GBP
b1c8209e-d60e-4469-b699-cb258cddab2b,9959f67d-5360-48c0-920c-e060684ca954,447729391250,2026-01-10 11:19:14.000,1,PENDING,0,GBP
58e4eb3b-bf0b-44cb-92bd-a053bfade8e7,56fe0d3e-1ffb-4573-a498-008c1305b88a,447786797358,2026-01-10 12:21:08.000,2,SUCCESS,1.99,GBP
fabe99a7-54ca-4c5f-b4a5-6056fc7ac303,fb548f0c-1270-4e38-9b8b-ac2414dd4ecc,447790171949,2026-01-10 12:37:45.000,2,SUCCESS,1.99,GBP
e4a7fdca-979a-427d-a5f8-7bd5731e9a72,2aa96710-ff43-462a-ab4a-48c06daaccd5,447795358652,2026-01-10 12:44:22.000,1,SUCCESS,0,GBP
7f2abf3b-9743-4012-8d31-0f97d21a8ad0,4d40feed-10c8-478c-8ed6-c46307ab1204,447753844312,2026-01-10 13:16:18.000,1,PENDING,0,GBP
866048ae-609f-4af4-af5b-97b10db06cce,aa18209e-6d72-4989-8c21-9469114ca423,447765100428,2026-01-10 13:36:56.000,2,SUCCESS,3.49,GBP
84aea6b6-12c8-4bb0-8a60-66ce4e72a62f,14a2915d-b209-468b-a01e-f93c175269c5,447783857201,2026-01-10 14:23:41.000,1,FAILED,0,GBP
d886e615-6b04-4728-ba90-b020c5415d11,73fce66b-5434-4a3a-be5f-72835c58d514,447764093913,2026-01-10 14:33:35.000,1,SUCCESS,0,GBP
9f60c8c0-a517-4255-b2a5-54eaf0e6e3bc,76cf6635-be3f-45f9-a7d8-6a5632c0cb85,447754886627,2026-01-10 14:48:10.000,2,FAILED,0,GBP
0598f538-ea04-4046-b39e-d3eb77084751,711141df-4828-4849-8a34-67457ccf0020,447783198445,2026-01-10 15:26:55.000,1,SUCCESS,0,GBP
606d82d1-5ccd-49ff-bdc9-d2cec8a60be9,dce37385-a4eb-4683-9fd3-c15a6f747baa,447735642793,2026-01-10 15:43:24.000,2,FAILED,0,GBP
2e2915e6-8637-495b-a757-c8e819b222de,89253186-177e-4133-94f5-d77500cc4179,447705509949,2026-01-10 15:44:44.000,1,SUCCESS,0,GBP
ad23072b-33da-4bd8-973e-ca7cf4223f86,f3a83470-6559-4c4f-acca-d6186b5452cf,447704785140,2026-01-10 16:07:19.000,2,PENDING,0,GBP
ebfd461f-5b7f-4e05-974f-513609319742,3e5a5c28-b0e4-460f-ae6d-5077810e9ad2,447739593469,2026-01-10 16:07:25.000,1,FAILED,0,GBP
7905c618-cfdc-4b5e-baf3-b69850d14367,d1a97316-0e20-4b21-b571-26753c510959,447717019390,2026-01-10 16:28:00.000,2,SUCCESS,1.99,GBP
ed2c961e-eec0-4b86-b1e7-761b05c3d88d,daa58172-05a7-4796-bdb5-d042180b8d98,447706465569,2026-01-10 16:28:33.000,1,FAILED,0,GBP
89072cce-ed8f-404a-8457-5d86466a981b,ea33e99d-e2b7-4839-bbc7-ab9beb29f925,447762075226,2026-01-10 16:45:16.000,2,SUCCESS,2.99,GBP
2b81d800-ea44-40f5-8665-c050bb953b71,d78d0110-a099-41d1-9b0e-53e452dce279,447705678594,2026-01-10 17:50:57.000,1,FAILED,0,GBP
447f21a5-b8d1-43e5-8184-362d76e3999a,3c46d741-a428-49e6-8ac8-d023595970f5,447772021245,2026-01-10 18:28:42.000,2,FAILED,0,GBP
19b67d2f-968d-45da-b492-f5536d3f6749,952c743c-80b5-42eb-b3ad-6b429d6d0de7,447781861299,2026-01-10 18:53:30.000,1,FAILED,0,GBP
1e27d879-bc85-4e8b-b09e-b248fa588201,153a7086-77af-416d-a367-fd7d745ba05c,447793353438,2026-01-10 19:01:51.000,2,FAILED,0,GBP
5d420b14-602f-4716-b84d-d68db5d4a8f7,76a6987e-8f4c-44f0-9d2e-b012388cbc4a,447712572732,2026-01-10 19:02:54.000,1,FAILED,0,GBP
44e4b3a7-c28c-4bce-a54a-c9d6259159f3,c7ee5ba1-421c-4b7c-a729-ca201156e663,447758445577,2026-01-10 19:16:49.000,2,SUCCESS,2.49,GBP
20c6baf4-7e12-4820-bf46-baaf2526b32f,90bf4374-ea78-4c39-b10e-91116af7b7d5,447705455222,2026-01-10 19:26:20.000,1,SUCCESS,0,GBP
e868dcd8-fe91-4918-9df2-5320729052f7,34214383-7e6a-46e0-8523-07226dc71eb1,447752836483,2026-01-10 20:16:35.000,1,PENDING,0,GBP
ecb55e43-bfb9-457c-b3fd-960d7d956c9e,4152745c-06dc-451e-be6e-1a60b45519f3,447711861130,2026-01-10 20:34:52.000,1,SUCCESS,0,GBP
6719977b-e7c8-4304-8f00-791b206fa0b7,0e5a1b13-dbc2-40e5-a71f-a6d020dca07c,447742342760,2026-01-10 20:43:51.000,1,SUCCESS,0,GBP
9720a0eb-5541-4bdb-be9b-0337fec7670c,8ef6ff66-534d-44f3-ba1c-45dc1e62241c,447795993434,2026-01-10 21:15:39.000,1,FAILED,0,GBP
1314973a-100c-4cef-8b6c-b58ef84b7690,c6c1e226-fb34-46fe-8a5a-4eaf4cf72f31,447700286137,2026-01-10 21:15:51.000,2,FAILED,0,GBP
56e23d8d-37ba-4488-a986-0b03074a8b2e,09799c1b-4c67-4895-9d88-9f06e55839eb,447732122771,2026-01-10 21:59:51.000,1,FAILED,0,GBP
8bb9335b-da9c-4bb5-969f-30ae11804ffe,5459cf6b-ba01-4865-9cff-c94541d96aeb,447712585375,2026-01-10 22:01:51.000,1,FAILED,0,GBP
c9b4960c-006f-463d-a1ef-cd9320b50bf3,cb49b18c-f287-4cd6-9e25-3f43591deda0,447746640159,2026-01-10 22:15:08.000,2,FAILED,0,GBP
95c8cbca-a935-427a-a80f-77802b1a8996,e84e43d7-c1c7-44e8-b377-b36507179f58,447747452284,2026-01-10 22:23:50.000,1,SUCCESS,0,GBP
04781694-0a9a-4161-8a87-9d18169e1d92,8c08d992-2598-463c-bff9-4f4cacfadbfa,447760024384,2026-01-10 23:02:31.000,1,SUCCESS,0,GBP
ed96a1e9-0074-4e4c-9869-da77862c3b52,1bc097f1-8455-46a8-98eb-b811497e8839,447717748100,2026-01-10 23:04:16.000,1,SUCCESS,0,GBP
9eb2adb4-6b19-4757-bc1c-6a424ff1721d,47e8bb4d-6209-4318-82e2-e39791189f2e,447755333846,2026-01-10 23:38:03.000,1,FAILED,0,GBP
ced87919-cfc0-4bb1-8957-5e7b5682a278,570ad2f7-c60a-40a6-99c4-15ddd580940b,447778886725,2026-01-10 23:46:23.000,1,FAILED,0,GBP
5c78db78-f1f6-4065-9f83-bb3c4fbd0504,2012a98e-3a01-47b9-bd1d-c371a908f470,447744477224,2026-01-10 23:49:48.000,1,FAILED,0,GBP
4353ca07-72f3-4790-9ba7-091422f9c121,5b7aeaa4-7eb2-4ab0-9261-35e0a5e1699d,447769399674,2026-01-10 23:55:04.000,2,FAILED,0,GBP
6b635e74-c32a-435b-bb89-b5841b0410ca,ca4ae707-c458-4b08-a33b-39d2abb862ed,447713965235,2026-01-11 00:42:00.000,2,FAILED,0,GBP
7461027f-a7d8-4ad2-a2d1-000a05899699,aa7ce65f-be3e-4107-8bd3-d2a8aa70a080,447769020020,2026-01-11 00:57:33.000,2,FAILED,0,GBP
572e69fc-b1d0-4129-baac-c7e63e164319,f46b6125-66e1-45b6-ac0b-d6200669ecd7,447755112422,2026-01-11 01:01:51.000,2,SUCCESS,1.99,GBP
11bcc2b2-6290-4cfb-bab0-beb8fa7b58d1,83357403-eba2-4f2e-bea1-e01119145fe6,447726932949,2026-01-11 01:07:08.000,1,FAILED,0,GBP
8bb1f124-8ad2-4261-b107-b920f87a8cdd,b2b03726-c67a-4dbc-a244-0f2b58454af9,447708313080,2026-01-11 01:11:17.000,2,SUCCESS,1.99,GBP
160ef52e-54f5-415e-a36a-0a31798d491f,cc33dc4e-2eb0-4caa-9c3d-6ec16f761818,447722309045,2026-01-11 01:11:41.000,2,FAILED,0,GBP
3e6749de-4596-4dc7-9c0b-d462ac05f7ab,8cff2e71-761c-4381-8078-e024df6fb95d,447799074078,2026-01-11 01:19:33.000,2,SUCCESS,2.49,GBP
3250709c-1670-4e13-97f1-2c69df6195a4,75b71fcd-925b-4aa6-9c54-8879bc417a12,447729000942,2026-01-11 01:38:42.000,1,FAILED,0,GBP
1a20a341-2899-4fda-ad86-07397e01f76d,ea3668cf-8aa2-4e20-b15c-3c9c43b6bd00,447787498378,2026-01-11 01:42:13.000,1,SUCCESS,0,GBP
10f7e2dc-0c51-4048-bb6d-45d03743c42e,720ac4c4-71bf-42e7-8982-b4d696efb51a,447757243697,2026-01-11 03:18:09.000,1,FAILED,0,GBP
4fa7c3f1-773b-4c3d-902c-b1d947d50e75,a97c4f7d-1391-4564-a3ca-68c09df1d3e3,447781675816,2026-01-11 03:34:58.000,1,SUCCESS,0,GBP
7aa2fa71-022a-4b85-9cce-9afb0ade685c,1f8d863d-6bc6-43b4-9f8f-3ed3e3ed4f67,447753934190,2026-01-11 03:37:36.000,2,FAILED,0,GBP
a90732e5-880d-4aff-a547-cd8b0c710a25,8be57364-13fc-44cd-a886-852b7a3dcb90,447737683552,2026-01-11 03:48:49.000,1,FAILED,0,GBP
bf8a23c5-3899-4cd7-8480-a7100e66f7ce,71e066e5-6bdc-487b-b45f-f2705463f9ec,447768171248,2026-01-11 04:01:35.000,2,SUCCESS,2.99,GBP
9abddd63-4ca4-4d24-a461-03223db9e279,37b2588f-13cb-451a-b350-7e4485c8ece5,447785062950,2026-01-11 04:20:49.000,1,FAILED,0,GBP
b8a2da82-f5ce-4325-956f-7605bdc8aef7,ea8b7e93-965a-4db5-9360-a991d5ac96e4,447784021213,2026-01-11 04:56:52.000,2,PENDING,0,GBP
e90afc08-ac4a-4947-83fd-88d7598cbe59,a450f4e0-67a2-4a69-8de3-beff08701477,447753027777,2026-01-11 05:50:17.000,2,PENDING,0,GBP
59209f34-9391-40b0-87e0-9b684ad608b2,435c2352-c074-4f8d-b14b-cc9a3d7579b7,447746845230,2026-01-11 06:10:09.000,2,FAILED,0,GBP
5e071bd9-1218-4da5-8033-38d30ff6ee13,0bfbb091-229f-4782-b6c1-74c5327cf0aa,447730216279,2026-01-11 06:21:31.000,1,PENDING,0,GBP
355a4532-a895-4ad3-8892-27c5d9d59ee8,4844e1df-f092-4853-8b55-e1e0d3ecb60d,447727031885,2026-01-11 06:36:52.000,2,SUCCESS,1.99,GBP
2994e2c4-064d-4f1c-81fb-e110e7e87eb5,6e539d47-3a9d-475f-8cf0-7bd9f9a1dd5f,447768676454,2026-01-11 06:57:37.000,2,PENDING,0,GBP
9e1693ed-a217-4955-b3a2-0d0839d8ee98,afd31be2-ad7a-4da6-ab51-7c02f1b3e90e,447750644341,2026-01-11 07:02:48.000,3,SUCCESS,0,GBP
f42ac033-e20e-4e6d-8830-ca857682fa89,88fc5301-8db6-4c6c-bb42-afe9001f1c86,447707243541,2026-01-11 07:17:10.000,3,SUCCESS,0,GBP
ad1f9b68-e72a-4a60-8258-8b88785e8c79,ac79d1b1-f62b-461a-b678-9594aa8cdc02,447712939371,2026-01-11 07:37:50.000,2,FAILED,0,GBP
59d0303b-ea04-4419-9f04-d18e7698a230,ce1f7de7-57f2-42d7-9493-4760a9163cbd,447717201397,2026-01-11 08:08:03.000,2,FAILED,0,GBP
cb8c4aa1-4e9a-49a8-baca-a37055c03b6d,31e7744e-2728-443c-a48b-6c614d8fd519,447703940437,2026-01-11 08:20:44.000,2,PENDING,0,GBP
4942805e-30f7-48ba-95e3-c58fcd12f2be,fc27a122-2b82-4c1d-ba70-922e60f544c3,447769308132,2026-01-11 08:24:00.000,2,SUCCESS,3.49,GBP
1184f611-8091-4613-9f84-293ba2c58370,fc27a122-2b82-4c1d-ba70-922e60f544c3,447769308132,2026-01-11 08:25:35.000,1,SUCCESS,0,GBP
307a43d2-87a0-40b2-853e-f126f05b80e8,b55ab034-c2e7-41e9-ad44-1d358d86c4fe,447746581929,2026-01-11 09:17:37.000,1,FAILED,0,GBP
51981dd5-0f4a-4c9f-910d-9096a60fb7d9,d54f9dee-3212-4b6c-930e-1adea1a21a11,447785982837,2026-01-11 09:21:36.000,2,SUCCESS,3.49,GBP
77c753c2-1bbf-4d92-ace9-37a690782437,bd57df95-173e-4baf-878e-57ec5aa397f7,447775171040,2026-01-11 11:05:20.000,2,FAILED,0,GBP
1f472769-58c6-49fa-ba93-cfd5e4ce9ce6,b3ebc2a4-1e55-485b-a2a1-2c1fd7b33314,447795090835,2026-01-11 11:13:43.000,1,SUCCESS,0,GBP
244d39cb-eff1-4843-be2d-cd1191a6f118,07ba46f4-5182-48a5-9704-fa88e45ab317,447768075420,2026-01-11 11:14:14.000,2,SUCCESS,2.99,GBP
165123a7-4a43-42ac-a2c1-4528d8c4f432,d6f70d29-2f46-4873-9ef7-2f6de0debffa,447779578096,2026-01-11 11:45:35.000,2,SUCCESS,1.99,GBP
763bd5b3-2645-4800-a259-17b55b6f286d,e140bfb5-8d0b-4e2c-9784-726a32aa31c2,447742773072,2026-01-11 12:44:20.000,1,FAILED,0,GBP
f78981b9-e734-46a7-833c-6028c53ae244,1614c1d6-787a-4c2b-843e-c1310ca43118,447787551607,2026-01-11 12:50:47.000,2,SUCCESS,2.49,GBP
529f0d16-1dd0-42d5-b28e-a22c8a2e3d07,afd31be2-ad7a-4da6-ab51-7c02f1b3e90e,447750644341,2026-01-11 13:23:32.000,2,FAILED,0,GBP
c68fd209-c54d-4c71-aa3b-22599fa314f3,589d874d-f89e-4208-aae1-80e74788c26d,447752217558,2026-01-11 13:34:11.000,2,PENDING,0,GBP
6ea010f8-f2c4-4171-8aa6-2f44a3dea888,e473a3dd-6690-49b9-8171-d4ee0b10d301,447740804903,2026-01-11 13:41:25.000,2,FAILED,0,GBP
3bd8a1d8-db82-4cff-867f-3be8931c780d,d3541275-fe80-4c12-975c-fb2bf5d5f407,447763318928,2026-01-11 13:57:49.000,1,FAILED,0,GBP
80241254-b09e-46a5-a546-064590e0d03c,7d5b0045-e408-4536-af41-f1715a684996,447798594229,2026-01-11 14:20:18.000,1,SUCCESS,0,GBP
75db44a8-c9d1-4d7c-aabc-09d6fbd5697c,a5b086ed-ce9e-4217-8028-12de5633ef2a,447797077590,2026-01-11 14:35:40.000,2,SUCCESS,2.99,GBP
966e1427-36e1-4a9e-b7e7-872b18e799f0,3bbc4d44-8841-4679-a915-050b3a4e9550,447732491032,2026-01-11 14:47:19.000,2,SUCCESS,2.49,GBP
26285dec-55cf-4b96-ad23-00970781981f,4bf93bb3-4e12-44cb-b744-8400e88ceb5f,447799935849,2026-01-11 15:09:41.000,1,SUCCESS,0,GBP
e5575ac5-8ec8-4d99-a5a6-d932fcc0c5f3,fc25151a-fb25-4c54-bbe3-27cf4ce5608a,447770799102,2026-01-11 15:09:42.000,1,FAILED,0,GBP
ba42c05d-5e8e-487c-a254-c5eeb6b183be,90c68d9d-851c-41da-b055-f3fa23a2a6d9,447708079346,2026-01-11 15:32:46.000,1,SUCCESS,0,GBP
aece28ce-2f88-49e3-9717-0ea497109a96,e94b842b-4c5f-4356-be62-2aa7e698f498,447706225199,2026-01-11 15:57:33.000,2,FAILED,0,GBP
351bad47-bfe7-46e8-93eb-367fb294af6e,962d943e-d6d9-4104-a044-3a627e680efc,447731529216,2026-01-11 16:13:09.000,2,SUCCESS,3.49,GBP
3140b375-e64a-4088-beb4-2cc9f99f2e02,f70b4593-6d8f-4873-85b3-2a683a4c6713,447780616304,2026-01-11 16:44:56.000,2,SUCCESS,1.99,GBP
296571bd-f862-42a3-950e-5454f30a46af,791fb057-4838-4ba6-9233-0be531410dac,447716965667,2026-01-11 17:16:48.000,1,FAILED,0,GBP
13b432d8-c8a6-4d26-b916-ccc41f584754,d314d6a2-a7b8-49e5-9386-8c337f690cbb,447722082014,2026-01-11 17:23:47.000,2,FAILED,0,GBP
d53972bb-1912-4fe1-aed1-4be9a2e0e8c7,d8cfb10c-5f30-4511-a252-62f049666eee,447774740530,2026-01-11 17:43:55.000,1,SUCCESS,0,GBP
f18583ec-491e-4f59-8c66-0068d5a3f6b6,a465ede4-bf2b-4e0a-a6ed-e78251738497,447760626673,2026-01-11 18:06:19.000,1,FAILED,0,GBP
a1a68803-71d7-4526-b6ee-07f61733bbb7,4c1277e0-7d9a-4e80-91bc-ecbf52f3ac86,447721928191,2026-01-11 18:21:04.000,2,FAILED,0,GBP
86bacd00-9d96-40cf-aaaf-98b71f741242,f1cbbbbb-e11b-49bb-b98f-5267109d0ea9,447745880257,2026-01-11 18:27:24.000,2,PENDING,0,GBP
afadd696-c037-49db-87cd-9fa91dadcaa8,bd6bf4d3-d953-4a42-857d-da7f6a04e51c,447750523107,2026-01-11 18:32:44.000,1,SUCCESS,0,GBP
bba10437-13e3-4e41-84a4-0b75139f0249,d59b0e43-1008-4262-99a3-0317baeb3d45,447761494632,2026-01-11 18:35:32.000,2,SUCCESS,3.49,GBP
9419e5f4-ff7b-4ae3-abd6-4b9dfe3e863f,22fce4f4-02fa-46ad-b25b-a19a993eab06,447776828416,2026-01-11 18:49:13.000,2,SUCCESS,2.49,GBP
863ecf64-7b7e-4195-9ef4-346159fe45ef,ab537b5b-11b2-43dc-8368-5b9a69502fe2,447732726323,2026-01-11 18:59:09.000,2,SUCCESS,2.49,GBP
6db26cf0-6e0c-4fc2-83c5-fd16b98def04,5895d0f0-61db-4562-9406-0dac02e5f4b1,447701418292,2026-01-11 19:28:05.000,1,PENDING,0,GBP
4e1585e4-fb0f-4fbb-8e77-69f10b567116,8383176a-589d-4096-829b-85b5e55f0a36,447750629134,2026-01-11 19:43:53.000,2,SUCCESS,1.99,GBP
21d4fc88-4fd8-4bdf-b129-bd382bcfa6fc,10f48252-fdac-4c06-880d-98d9f54b2570,447734892124,2026-01-11 19:47:22.000,1,SUCCESS,0,GBP
1e00300c-1284-4c54-8b30-8dd0d17438f3,51008534-5518-4d93-adc8-dc20df9d8479,447782203715,2026-01-11 20:28:11.000,2,PENDING,0,GBP
e2687c52-3bc2-466a-9e5f-9bbca772ae34,750be2ab-b27f-4b43-83ae-2182b0e6dedd,447781427314,2026-01-11 20:31:38.000,1,SUCCESS,0,GBP
310719cf-b179-4fa6-ba6a-7bc21d9d070c,41f7cd54-a67c-4503-b4eb-9ca7aad651f6,447730160087,2026-01-11 21:47:59.000,1,PENDING,0,GBP
8a084e4f-7f1d-47c3-8f33-621e306e2e30,54384b29-fc03-4109-b977-4f6b9e14347a,447741705731,2026-01-11 22:27:06.000,2,FAILED,0,GBP
04c283f8-1f17-4c7f-9a03-053c7de1829a,da03c842-df0e-430b-bb5b-b11f293d24e4,447708145393,2026-01-11 22:41:54.000,1,FAILED,0,GBP
8e916f7f-12cb-4dbc-8567-3748c7986131,aa8649d1-2fff-4108-a3c0-7a0c561ac4ac,447769197520,2026-01-11 22:53:25.000,2,FAILED,0,GBP
e7e9db7a-6ffc-4270-8707-07a370ef2b27,b1b00af8-e25e-477d-b97e-df3dabfed822,447760583091,2026-01-11 23:04:49.000,1,PENDING,0,GBP
d096be26-9eb9-4299-8133-95c45447ec09,1eced2b0-9675-4fd8-b4e2-9338f70f0088,447723367162,2026-01-11 23:13:34.000,1,SUCCESS,0,GBP
2e100f81-2810-48b1-aff4-945cec578aa4,9f4e9507-9991-4c93-b536-a261a782f7fb,447772077175,2026-01-11 23:43:50.000,2,SUCCESS,2.49,GBP
21dd7343-e9ff-4825-ac03-c052423c52ed,6621ef9c-526d-4df3-b2e8-d34a4f31c723,447731694617,2026-01-11 23:54:53.000,2,SUCCESS,1.99,GBP
3b7a4c96-ee62-46a9-8338-1ca30c442d88,87b6a1d2-d707-481d-afa3-26571ad6484a,447754177944,2026-01-12 00:10:24.000,2,SUCCESS,1.99,GBP
3040a06a-fa3f-4417-945b-58a44bc57df1,eef2dda0-7414-4ba3-81f1-da61645b868f,447711516323,2026-01-12 01:01:08.000,1,FAILED,0,GBP
b5d0edcf-5288-452c-8e7a-5554b5ff727e,2977730e-b9f4-4d31-a445-195947cd2cab,447726506446,2026-01-12 01:03:06.000,1,FAILED,0,GBP
2a4f96e2-2ef8-49d3-b9bf-2099e66709ea,2c1679aa-4058-4190-be5a-fc86abfcfe2f,447717741020,2026-01-12 01:03:46.000,2,FAILED,0,GBP
1bca8a9e-5973-4233-abc1-2809d9758521,14b5f39c-466a-4182-89b0-fac64b2e4700,447770910174,2026-01-12 01:15:43.000,2,FAILED,0,GBP
736ed265-ce13-4d1d-957d-2a0b51f561d9,ccfa8158-fba0-4d1e-a541-c51fcf1e6112,447715752819,2026-01-12 02:11:37.000,2,PENDING,0,GBP
4d154ead-b97d-4a96-bc19-5b015af2d616,0f5d396d-9a20-432c-b618-25e94bd398ae,447796412079,2026-01-12 02:20:50.000,2,SUCCESS,1.99,GBP
7d3c8ac8-5ed4-413c-9e80-7888d52358ff,131cf272-40df-4e00-9596-caa88c195750,447773221181,2026-01-12 02:47:08.000,2,SUCCESS,2.49,GBP
171e4630-d261-4f82-a80b-c8a1e59277ef,daa29767-9461-4072-85eb-8c2393d566ce,447752786045,2026-01-12 02:52:45.000,2,FAILED,0,GBP
17111d9d-a387-4695-ace6-7131faa407bf,b72bcdfe-86e3-4532-9657-9be28616bcd6,447724180247,2026-01-12 02:56:29.000,1,SUCCESS,0,GBP
d66ee09e-51ae-4b76-8fa7-002bda79deaf,f6ad3bd8-7536-48ad-9380-f9575395a7a7,447715699871,2026-01-12 03:18:52.000,2,SUCCESS,1.99,GBP
5340f0aa-308f-479f-9459-7ff2a2d44ea9,50a433e5-ccfc-48db-adeb-1b8858979c98,447781830476,2026-01-12 03:25:42.000,2,FAILED,0,GBP
4b70749f-4e6c-4e09-89bf-2b1a9ab29d09,2c770b41-c2f4-4f0e-8c23-62377bf723ea,447792859343,2026-01-12 03:26:48.000,1,PENDING,0,GBP
6ba6f756-a6f5-457b-adb1-edf3e4b077dc,ad5e337e-5163-46ff-b876-e6a65c7dc23e,447734951912,2026-01-12 03:55:07.000,2,SUCCESS,2.99,GBP
bfe82cf9-ff7e-42a3-9d37-217c7503a842,b7b8cca4-4627-407c-abd8-01f0dd8a3281,447763040981,2026-01-12 05:19:36.000,2,FAILED,0,GBP
12cb4e4f-3360-4ac5-b910-04090b3463c0,bf702cab-2450-434a-a84f-6db2720562e1,447725381645,2026-01-12 05:27:25.000,1,SUCCESS,0,GBP
0b29f388-65da-4699-881d-0ee1342598cd,5d177ec4-ee8c-40de-a4de-dbe2ed94083a,447773301442,2026-01-12 06:03:09.000,2,FAILED,0,GBP
19c00ba7-8b0b-4075-adf1-32cafac24f19,7f62e6f5-6ab9-44b9-8ac6-455b83c7d7c0,447742236825,2026-01-12 06:07:10.000,2,PENDING,0,GBP
386d7bd7-b709-4dae-a232-91fcb7ccdb9b,ff8f5874-889c-49cb-82ee-973faf16b26e,447708887130,2026-01-12 06:09:29.000,2,SUCCESS,1.99,GBP
d92a1e14-8bfb-49e2-93c3-97d9f7f37d54,7bdabb28-471d-42b3-968e-6e9a9d7e30d5,447700258482,2026-01-12 07:01:02.000,2,SUCCESS,1.99,GBP
52adcbdd-f7e1-48c8-8735-974ff8885c6d,71b12e6f-7e4d-477d-bd01-f5b6ece91258,447791132930,2026-01-12 07:16:08.000,3,SUCCESS,0,GBP
d6013879-4840-4c55-8a46-7a99ab5d78dc,10e1fa06-b633-4e66-9cc6-da3f3683327b,447715699326,2026-01-12 07:31:37.000,1,PENDING,0,GBP
8dbdbfec-35ea-4eba-bf3c-567ac258a690,db64e91f-5da8-4e31-85fb-f7d2bffa2289,447739961442,2026-01-12 07:32:48.000,1,SUCCESS,0,GBP
addb2850-fd1d-4813-a2eb-9fb5beacd71b,1c920a34-bffa-481c-8fa2-315fe8030e84,447732461414,2026-01-12 08:04:05.000,2,FAILED,0,GBP
4de41806-65c9-4201-96f6-ac272d54eb50,c1ed949d-e8aa-45c2-a329-f45832e1453c,447752657439,2026-01-12 09:14:39.000,2,FAILED,0,GBP
0bd2120b-0fa0-49a7-82fc-88c1424763a6,e275ec4f-5832-4481-ab29-318839a17c67,447711884443,2026-01-12 09:35:34.000,2,SUCCESS,2.49,GBP
3aa907bc-f0fd-4e80-a0ef-38d3964a3869,a13b781b-1ab7-4369-addb-9f0904389476,447760552806,2026-01-12 09:37:07.000,2,SUCCESS,2.49,GBP
824644ef-0a6e-490b-929a-79686846835e,74dbe527-bace-4b29-b79d-ebf262faca42,447760264249,2026-01-12 10:01:11.000,1,SUCCESS,0,GBP
a1e84fc1-1315-4e2f-b6f5-67c1207fd17b,8ed5da65-3bf0-4cad-8d2b-df8c218bfa9b,447716904243,2026-01-12 10:33:00.000,2,SUCCESS,1.99,GBP
5108c8f5-e5ca-4392-9000-f1d916599455,34f8924e-bdaf-44d7-842c-39eeac34c981,447743130287,2026-01-12 10:51:43.000,2,SUCCESS,1.99,GBP
80ac6e9b-8b13-45e7-b538-e3807390d3cc,15d2e536-073e-4416-b912-cf73680c0f44,447729045149,2026-01-12 11:14:56.000,1,SUCCESS,0,GBP
dd4ca6a0-a66e-4277-82c7-1689c345751f,ef89bc0b-7a19-40ba-af40-b92d2927cc74,447730930568,2026-01-12 11:16:05.000,1,SUCCESS,0,GBP
df8acd7e-1008-4ed7-8f1b-ae6ce93e13b9,4748728e-991c-436c-a0c0-e02bef8d7d44,447750382136,2026-01-12 11:19:41.000,2,PENDING,0,GBP
118b35c8-6fc4-4cfc-af0c-3f79d5146f3a,88fc5301-8db6-4c6c-bb42-afe9001f1c86,447707243541,2026-01-12 11:54:00.000,2,PENDING,0,GBP
c7b71af0-e25d-4e9b-808c-7a97bc2f8784,c4bdeeab-9b4a-4d30-b66c-46722da04ebe,447737761076,2026-01-12 11:57:40.000,2,FAILED,0,GBP
