message_id,msisdn,received_time,tracking_code,service_id,delivery_status
712aca98-cd37-4a7f-ae4b-9d813ed899b5,447790130702,2026-01-10 03:28:58.000,ABE,SVC_002,SMSC_QUEUED
d8e852ea-fe9c-4f55-a4c6-4d0f184f054a,447702724264,2026-01-10 05:54:13.000,BGQ,SVC_002,DELIVERED
6997373c-f9c2-4da9-9774-6d4add74c108,447788715573,2026-01-10 06:12:53.000,WVU,SVC_001,FAILED
def65781-ea20-4ce3-b17d-ab4fbe986990,447788584948,2026-01-10 06:47:58.000,IFI,SVC_001,FAILED
a021efb5-1099-436d-b88f-65dc8bea02e3,447756105168,2026-01-10 08:55:56.000,WNJ,SVC_001,DELIVERED
3153c968-730e-487b-ac9d-5f9c36864772,447784013415,2026-01-10 09:06:34.000,QSD,SVC_001,DELIVERED
74064693-6f1e-4298-9c38-5551dbb7de55,447718450841,2026-01-10 10:34:02.000,USH,SVC_002,FAILED
5e720cb3-5102-4156-8126-20e445c81050,447748574301,2026-01-10 11:22:10.000,FYN,SVC_002,DELIVERED
3e215faf-7909-4561-9cef-960f45cd7386,447768981462,2026-01-10 11:22:27.000,VSV,SVC_001,FAILED
3e70ca0a-e8be-40a9-afbf-e8f19feef978,447758198190,2026-01-10 15:16:37.000,HCJ,SVC_001,DELIVERED
2ccadb1e-6e61-452b-a84d-71bc04cc39e2,447747293696,2026-01-10 15:34:16.000,XNK,SVC_002,SMSC_QUEUED
e5f07d54-52b9-49b4-986b-2c1a9c4f545f,447735285145,2026-01-10 15:47:21.000,ESM,SVC_001,DELIVERED
99684ad0-9c8f-4827-b010-f2e677ae17b1,447799703587,2026-01-10 16:54:07.000,ZFPDH,SVC_001,FAILED
2f0b2aeb-e833-4ece-864d-c0f495d3ba93,447710060841,2026-01-10 17:36:06.000,OGD,SVC_001,FAILED
90fd2e96-c12e-44ff-93c5-887b41fc5139,447796883241,2026-01-10 18:28:09.000,WSSE,SVC_004,SMSC_QUEUED
3683ad84-a2f9-4c59-8259-4ed97290b302,447751423984,2026-01-10 19:12:25.000,CVW,SVC_001,SMSC_QUEUED
8a8c7535-1a1b-48be-9568-7f2c39a4d0df,447771115946,2026-01-10 21:00:47.000,QSVI,SVC_001,DELIVERED
17710347-94dd-43e8-a2d9-d3fb06d962ee,447708259158,2026-01-10 21:05:01.000,LXO,SVC_001,DELIVERED
b73f7faf-5671-4020-b89c-26ce6b9d6fff,447792404184,2026-01-10 21:21:09.000,MONK,SVC_003,DELIVERED
e1c66eef-11d3-4307-98a5-59c382e94d8e,447746101329,2026-01-10 22:09:51.000,CBW,SVC_001,SMSC_QUEUED
41a5a78b-2aae-442b-9d74-0cd44b864a1e,447738891546,2026-01-10 22:31:28.000,LDM,SVC_002,DELIVERED
4b6ea009-d639-4f4d-bc9a-d0e1995a424b,447730750921,2026-01-10 22:50:12.000,LFL,SVC_001,DELIVERED
8190a664-ca13-48e2-8c58-53bc0a026970,447788505651,2026-01-10 23:27:26.000,YYI,SVC_002,DELIVERED
1fe69bbb-4bad-402c-b113-ba1ea7a60b03,447783255162,2026-01-11 00:10:48.000,EYX,SVC_001,DELIVERED
c8403d6e-de36-4811-a876-b1941db94d63,447775853776,2026-01-11 00:30:31.000,TWY,SVC_001,FAILED
6798bd9c-f643-452b-8d00-808e2364e6e8,447794502291,2026-01-11 00:53:10.000,CAETG,SVC_004,SMSC_QUEUED
e61f1c80-482d-4d11-940e-01d4bcde5b40,447761004086,2026-01-11 01:22:58.000,QGO,SVC_002,DELIVERED
f2dac6dc-9084-4ecd-8798-099f74c0566a,447758149447,2026-01-11 01:32:05.000,XIJ,SVC_001,DELIVERED
b0e7d2b7-61e6-4bae-9130-56c3233895d4,447738964166,2026-01-11 04:35:13.000,OIK,SVC_001,SMSC_QUEUED
72e1864c-8a9d-4e15-9e59-6d8b5ff215dd,447734965025,2026-01-11 05:22:01.000,SMT,SVC_001,DELIVERED
0d0b2980-3c33-4b75-987e-d6feacb4b488,447798248898,2026-01-11 07:06:00.000,YMS,SVC_001,DELIVERED
515e6a02-bffb-44a9-bd24-ca0bfd417ad3,447763313413,2026-01-11 09:32:17.000,PAO,SVC_001,DELIVERED
61b6f89d-5473-4715-9c01-f0ec02995f0c,447749649529,2026-01-11 09:36:17.000,ELV,SVC_002,DELIVERED
11156c1e-dbff-4a13-8777-6b2c536ca2b5,447767189634,2026-01-11 09:42:13.000,BBG,SVC_001,DELIVERED
72a2a35f-4b10-4f79-b1e6-752f97029fa3,447781979277,2026-01-11 10:43:49.000,MNM,SVC_002,DELIVERED
6701975a-57c2-4e68-9bb2-baa0e4b8286e,447758931828,2026-01-11 11:19:21.000,POX,SVC_002,DELIVERED
c52b85fa-a4f0-4d01-b580-64541d40aed0,447783149118,2026-01-11 12:21:37.000,DJS,SVC_002,DELIVERED
8846fdee-130e-484a-9240-c7a7ec3d1dfd,447724216549,2026-01-11 13:12:56.000,XNN,SVC_001,FAILED
3e6b7bfb-c2b8-45e4-9957-db6b48293cfd,447734463316,2026-01-11 13:31:45.000,LRS,SVC_001,SMSC_QUEUED
0f11685a-ddeb-4aa7-84cd-3ae3be40e495,447741464993,2026-01-11 16:12:33.000,XQV,SVC_001,DELIVERED
2b161a75-af23-485b-9c33-a3d6fe6f064d,447780005562,2026-01-11 16:54:29.000,VEF,SVC_002,SMSC_QUEUED
37b83017-d861-43ec-be92-02be22b612fd,447731388369,2026-01-11 17:06:17.000,OYC,SVC_002,DELIVERED
1849d4f3-3256-430b-ac4e-019109ac1817,447787996271,2026-01-11 17:32:55.000,YTR,SVC_002,DELIVERED
18cac7f6-7d80-4820-b29a-c5c1be0b5115,447787724724,2026-01-11 17:34:26.000,HMQ,SVC_001,FAILED
0ad45c3d-56cf-433d-9f39-1809249320fa,447710234940,2026-01-11 20:35:49.000,PCZ,SVC_001,DELIVERED
9eaa3c65-080e-4054-b0bd-567bf3ff3e2e,447704238009,2026-01-11 21:08:24.000,KQT,SVC_001,DELIVERED
9d9ff5a0-4ca8-4153-9655-f50fcde4b5e7,447738236707,2026-01-11 22:58:53.000,BQA,SVC_002,DELIVERED
63e32a5f-f497-4815-814a-c5d06d0cf658,447763454778,2026-01-11 23:03:49.000,DJC,SVC_001,DELIVERED
007e39e2-a762-4369-b0c7-8a9ed41c8633,447737199396,2026-01-11 23:42:24.000,SRY,SVC_002,SMSC_QUEUED
d42df389-0242-43a6-bb36-3d316eff0f5d,447730910594,2026-01-12 00:18:56.000,LGY,SVC_002,SMSC_QUEUED
31e462cf-6f1c-40a7-a0a1-103665d04814,447763071496,2026-01-12 01:18:54.000,JFA,SVC_002,DELIVERED
197981f5-79fb-43e6-ba2e-b07aba585933,447710181823,2026-01-12 01:39:56.000,CHU,SVC_001,FAILED
757d1e09-110a-4a9e-8542-9cd63ca734a3,447736578812,2026-01-12 01:55:54.000,KNX,SVC_001,DELIVERED
c32119f6-23f6-40b4-a4f1-445b64c6f911,447785864799,2026-01-12 04:24:46.000,PSJ,SVC_001,FAILED
ee8b211c-38b1-4669-8cb9-a409f8dd191e,447747875659,2026-01-12 07:21:26.000,SVB,SVC_002,DELIVERED
2ef1b112-2a8a-4f5d-bb73-ae218d8d79ad,447700021177,2026-01-12 08:28:08.000,RPD,SVC_002,DELIVERED
923cc5de-4c05-4196-82fc-6f63302a1adf,447755753484,2026-01-12 08:44:49.000,EYQIN,SVC_004,DELIVERED
a58b1dba-ee02-4c52-8e72-3b845d669f2e,447787609964,2026-01-12 09:51:08.000,ZDH,SVC_002,FAILED
d4434311-d814-4cee-9d0b-741daee03a4b,447740047301,2026-01-12 10:47:55.000,YOO,SVC_002,SMSC_QUEUED
9857b73f-9e28-4d49-b4aa-c461acf5583c,447761451797,2026-01-12 11:15:27.000,HYF,SVC_002,FAILED
d9676d2e-e417-4ed2-819b-fb4fa99cf2a1,447768058145,2026-01-12 11:31:07.000,GBT,SVC_001,DELIVERED
aee74cd4-4bf1-4a1e-978b-512fa26ed579,447710493527,2026-01-12 13:36:45.000,DPM,SVC_001,SMSC_QUEUED
9a1b48a9-b6dd-483b-95c9-096b04e72591,447745541542,2026-01-12 14:56:47.000,BJFZ,SVC_005,FAILED
0637a393-d891-4862-87da-1f9174248670,447747649154,2026-01-12 16:06:51.000,MBP,SVC_001,DELIVERED
dc444f01-f7b5-41fb-8f1a-05551f3cb8c0,447762201825,2026-01-12 18:23:53.000,IGW,SVC_001,DELIVERED
a7abf9f3-5b02-4b33-9567-ed1f926950b9,447731788729,2026-01-12 19:25:37.000,AJX,SVC_001,DELIVERED
ba92ac06-fbef-4dd9-bc49-6ce1950565d7,447711865421,2026-01-12 20:04:41.000,OTL,SVC_002,DELIVERED
8940cf34-7c9c-4536-8340-b74021340098,447761014877,2026-01-12 21:55:08.000,LEG,SVC_002,FAILED
f1ab0e2d-c1e9-4d41-852e-9c7b8ab097ee,447727973966,2026-01-12 23:02:22.000,VDV,SVC_001,DELIVERED
cbbc01fe-50d9-40aa-8434-b7ee93206c06,447793231210,2026-01-13 00:26:38.000,LCO,SVC_002,FAILED
b4a78f93-830a-4749-b9c1-76a6c2f04cb7,447766421739,2026-01-13 03:07:30.000,MLB,SVC_002,DELIVERED
c592a0e4-9625-4986-9da2-60b67e0e5a13,447778871970,2026-01-13 03:34:41.000,ZSM,SVC_002,DELIVERED
9f02563f-75e4-46f6-8990-92ae8c1e25d3,447713972180,2026-01-13 04:05:27.000,MFK,SVC_001,DELIVERED
57ab1523-0541-412f-9bcb-bae5a9bfde90,447706304318,2026-01-13 05:40:58.000,SAO,SVC_002,DELIVERED
4a889d26-1491-4d10-bc3e-b8c8dfd5f1b0,447742698172,2026-01-13 07:04:06.000,FOI,SVC_001,DELIVERED
e8afda8e-e93f-4017-bbed-85d7b32e4b53,447749465357,2026-01-13 10:37:51.000,CPN,SVC_002,DELIVERED
b86a13ff-1b4c-4715-a6ea-5bd28dacd068,447754531164,2026-01-13 10:52:18.000,DWA,SVC_001,DELIVERED
3fe1c751-3cce-4c1c-831b-c0e991c37f33,447750992147,2026-01-13 11:24:31.000,JXKN,SVC_005,DELIVERED
ee72a69f-4fa5-4daa-855b-89b87f704b3e,447717579803,2026-01-13 11:58:30.000,ZQA,SVC_001,SMSC_QUEUED
cff2023d-a1bd-43cf-bd37-ec01f872f63c,447701017320,2026-01-13 12:37:01.000,RPO,SVC_001,DELIVERED
f4d96c2a-d887-4743-a989-bd2ddd2406a5,447717054525,2026-01-13 12:57:00.000,SSO,SVC_002,DELIVERED
09214a2e-102f-44ac-9224-6d5ab3e8c88b,447715673154,2026-01-13 13:50:49.000,GZB,SVC_001,FAILED
82f06fd0-82ff-4845-94d4-5419e2c7298f,447724143640,2026-01-13 15:21:49.000,EGP,SVC_002,DELIVERED
bcfd0633-2010-4ff2-b95d-56ada513cf1c,447764100114,2026-01-13 15:33:36.000,MXU,SVC_002,DELIVERED
094ce70b-965e-45f3-8b20-127b11212770,447707882822,2026-01-13 16:05:36.000,ZQQ,SVC_001,SMSC_QUEUED
09e0adef-adc7-4fe5-9ac3-94debbb5156b,447772768446,2026-01-13 16:18:05.000,MLD,SVC_002,DELIVERED
552c0108-4390-48b8-8cc8-966c831350df,447784622117,2026-01-13 17:46:53.000,XYD,SVC_002,SMSC_QUEUED
5847808a-f1a0-466b-9d99-a634d9937374,447767963036,2026-01-13 21:02:03.000,PHO,SVC_002,FAILED
74491404-7e85-4e8b-a3a7-8ff9bff9e2b2,447790092878,2026-01-13 21:59:21.000,BLX,SVC_002,SMSC_QUEUED
0c40d3ca-513e-495a-b2a4-898042d43787,447737301440,2026-01-13 23:19:04.000,RRQ,SVC_001,DELIVERED
296eef01-fa72-467e-a0b4-e1548381a742,447728215119,2026-01-13 23:48:12.000,QCY,SVC_002,DELIVERED
3637a1af-9b9c-4c27-8e95-c1780e80c2e5,447704710087,2026-01-14 02:44:11.000,XOJK,SVC_004,FAILED
30514434-8a20-47d3-b35d-c3c11c9d4a6f,447701898116,2026-01-14 02:52:47.000,XUL,SVC_001,DELIVERED
e6df176f-a7bb-4e6f-9045-6a9e745f50ef,447703327768,2026-01-14 04:37:07.000,XCL,SVC_001,FAILED
3425f0a2-2353-456f-b48d-a0b814b779a0,447712957382,2026-01-14 06:24:18.000,TNQ,SVC_001,DELIVERED
6d5905dd-b82c-4148-b440-f5edf0f2f3b1,447797277426,2026-01-14 06:42:01.000,YNV,SVC_001,SMSC_QUEUED
39f910f8-2a8b-4223-9571-fcf799a61317,447712779855,2026-01-14 06:46:07.000,HDT,SVC_001,DELIVERED
cd17e4a5-6f84-44e0-8573-c00b7c61ac28,447729385851,2026-01-14 07:33:16.000,YWN,SVC_002,DELIVERED
174e14a8-68be-40e0-95dd-1dc31bc538f5,447735669865,2026-01-14 07:53:03.000,YOL,SVC_001,SMSC_QUEUED
ecd4118d-52d4-4435-904b-0379748b67fe,447757134647,2026-01-14 09:05:02.000,JYO,SVC_002,SMSC_QUEUED
f3516222-e02a-47f2-9b0c-56a02eb5b305,447703509742,2026-01-14 11:18:09.000,IRV,SVC_002,SMSC_QUEUED
09eaac38-aa29-4b14-8594-750c74605069,447797229670,2026-01-14 12:06:44.000,KTR,SVC_001,DELIVERED
ad801994-1352-40d6-96c7-7edc863873e9,447756207876,2026-01-14 12:09:19.000,VJC,SVC_001,DELIVERED
0cacb256-75ff-4056-9d05-0160a4b5a715,447767386436,2026-01-14 16:44:37.000,DSK,SVC_001,DELIVERED
df2b353f-1616-427f-a996-7dd75f06b58c,447764071714,2026-01-14 17:08:05.000,BJS,SVC_001,DELIVERED
431b8ffd-ac75-4f58-8595-d9bc7455cdf5,447792943734,2026-01-14 18:30:26.000,XCP,SVC_002,DELIVERED
d5f3209b-a44b-4142-be48-71263bd7247c,447750899598,2026-01-14 18:31:49.000,JBX,SVC_001,SMSC_QUEUED
2baaa849-9f1d-4d6b-a068-7ad7c5024817,447759726008,2026-01-14 18:50:44.000,GMR,SVC_001,DELIVERED
cefc9252-93a6-4d68-9bd8-a47e533fe6dc,447708327299,2026-01-14 20:35:49.000,WRQ,SVC_001,DELIVERED
fcbf5e27-5dc8-4af5-936c-77962543b913,447706013946,2026-01-14 21:51:40.000,HBP,SVC_002,DELIVERED
dad00f11-df8c-4999-8ec7-cdc27ebbe96d,447777218436,2026-01-14 22:46:07.000,OSY,SVC_002,DELIVERED
52eb72ad-3149-425b-8aa2-ed9d82c1bde1,447746996204,2026-01-14 23:21:18.000,ALI,SVC_001,DELIVERED
7d86f9e5-1595-4c3e-bfa2-03cf9a15ea2f,447718987473,2026-01-15 00:49:51.000,XKBC,SVC_002,FAILED
743f3cf8-52bb-4daa-9ce9-ad312f4e411c,447796569464,2026-01-15 04:39:04.000,UGK,SVC_002,DELIVERED
82551ad2-97c1-4862-8ce4-eef4c967077c,447764843143,2026-01-15 05:54:27.000,ZKD,SVC_001,DELIVERED
7585a63a-83b9-4fbc-a566-3fdb51fed5e7,447789375752,2026-01-15 06:18:24.000,NPB,SVC_001,DELIVERED
9dd9e38b-a09f-4f6a-87e1-d76df8b95cc4,447718833128,2026-01-15 06:52:38.000,QBH,SVC_002,FAILED
aa87526c-f9fc-4450-b58e-1e376fafe342,447734845220,2026-01-15 09:18:13.000,VZW,SVC_001,DELIVERED
97d50224-c44b-4a51-a142-18863bfb5047,447789376509,2026-01-15 09:47:46.000,KGM,SVC_002,DELIVERED
ebd51bf4-7ca6-499a-8235-7b907a784292,447728023518,2026-01-15 11:51:06.000,XIZ,SVC_001,DELIVERED
2e59043a-3d20-452d-af27-f9c7d4996cdf,447740762175,2026-01-15 13:08:06.000,IVA,SVC_001,SMSC_QUEUED
4a8c30f1-ffe8-4ab5-8752-77438a9ed07d,447763485847,2026-01-15 14:53:42.000,VMWY,SVC_002,DELIVERED
3031263d-8684-4a7a-8851-d981ef639e2f,447789684711,2026-01-15 17:09:29.000,BNS,SVC_001,DELIVERED
a39e4e02-d895-4b92-9ba2-9366c3821bd6,447710774796,2026-01-15 23:09:15.000,UVQ,SVC_002,FAILED
9f189257-d2ca-4935-8e8a-9f002ce2ae49,447722184642,2026-01-16 00:01:09.000,QYO,SVC_001,FAILED
83e1a249-4f9e-4aa2-99e2-472e17d85bb5,447750728925,2026-01-16 00:36:29.000,RQX,SVC_001,DELIVERED
baa80dfa-f88c-477f-88b2-35707b8784fd,447776864710,2026-01-16 01:36:02.000,INO,SVC_002,DELIVERED
ef3d4a30-5cf3-44b3-a49d-9977239e455a,447750431518,2026-01-16 01:38:48.000,XCI,SVC_001,DELIVERED
12f9dec1-1475-402a-a864-11d628af39df,447725900966,2026-01-16 02:43:43.000,SJS,SVC_001,FAILED
c001007b-301b-4474-b325-73846cd96fd9,447789938134,2026-01-16 04:03:10.000,OKK,SVC_002,DELIVERED
470f652a-c8d8-4149-93e3-c23e70f3f536,447775038976,2026-01-16 04:22:47.000,KSD,SVC_002,DELIVERED
77de841a-406a-4f0a-973b-6b202eb4863c,447762262075,2026-01-16 05:14:07.000,PIP,SVC_001,DELIVERED
d52990c8-51bc-4542-a40e-aee743b24ddf,447723730171,2026-01-16 06:14:38.000,OUH,SVC_001,DELIVERED
491b5202-d717-4cec-a05f-c9f54c88925b,447773630711,2026-01-16 07:03:14.000,HQJHW,SVC_005,DELIVERED
a91952a4-6ad8-4766-8e6c-97a5382d3539,447713087136,2026-01-16 08:50:02.000,GBX,SVC_001,FAILED
9263c231-fa20-4d64-8f75-944c9b0d2b11,447744006022,2026-01-16 09:55:56.000,UIL,SVC_002,SMSC_QUEUED
bbbaa009-9f41-4f85-96ee-0a32a38fca03,447710834542,2026-01-16 11:12:45.000,MLN,SVC_002,SMSC_QUEUED
e62c7e5f-4897-40c6-845f-804335f7fbc7,447727758869,2026-01-16 14:25:43.000,GKJ,SVC_001,DELIVERED
af375055-381d-40e8-a450-1f28dfd3aad9,447787225719,2026-01-16 14:51:00.000,HCQ,SVC_001,DELIVERED
92b07473-783e-4447-9193-c782ec2e1ca0,447780809333,2026-01-16 15:52:16.000,YLW,SVC_001,SMSC_QUEUED
d45497e2-8e23-470d-bf39-24ee7afb4705,447703120537,2026-01-16 16:07:49.000,DNNJD,SVC_001,SMSC_QUEUED
e18facf8-49b4-4623-a753-e39c2b830e19,447749324759,2026-01-16 17:30:14.000,MKT,SVC_002,DELIVERED
32735475-d1be-4a0b-a828-9d2505ef5faf,447702903906,2026-01-16 19:04:07.000,QZA,SVC_002,DELIVERED
dec9be55-fcb0-455f-bd3a-90044de6e1af,447764258162,2026-01-16 19:59:04.000,MMO,SVC_001,DELIVERED
3379b9f0-221a-4203-a38e-ce753c93c7b6,447725909109,2026-01-16 20:51:49.000,HDS,SVC_002,DELIVERED
b833c2af-948b-4694-8615-2ea15ea65fee,447793166977,2026-01-16 21:14:42.000,GEV,SVC_001,DELIVERED
5d5d87bd-3d79-49b8-b637-4d01dd8dc8ba,447758158474,2026-01-16 22:44:58.000,XSBOH,SVC_004,DELIVERED
036b81b3-7f98-41b4-ad16-cffd094a80d9,447750261344,2026-01-16 23:16:37.000,JVE,SVC_001,DELIVERED
54336f32-c2e9-49f7-ac05-42c07bd4fbfb,447798240415,2026-01-16 23:16:42.000,KTB,SVC_001,DELIVERED
8be81d24-3199-4116-86d8-7aac343758d8,447796657038,2026-01-17 01:33:43.000,XJDK,SVC_001,FAILED
2003a03a-87d7-4917-812b-0d2a910f665d,447722692102,2026-01-17 01:53:38.000,JTY,SVC_002,DELIVERED
b5e56c7a-71a8-4c93-8f8a-9a807b3b67f1,447723954413,2026-01-17 03:29:19.000,JDVBA,SVC_003,FAILED
5960cb14-e80c-4781-a15d-11825fc54406,447752618600,2026-01-17 04:57:47.000,WVB,SVC_002,SMSC_QUEUED
93d4a661-bae5-4df5-8164-16c6e2f38c15,447770854964,2026-01-17 05:23:55.000,YES,SVC_001,SMSC_QUEUED
ab921e3b-c0c1-4e5d-84ca-a8103b5972ca,447787566891,2026-01-17 06:59:05.000,ZRQ,SVC_002,DELIVERED
abe44170-8984-4582-818d-9a99558c8306,447784373545,2026-01-17 07:08:45.000,ZLX,SVC_002,FAILED
60049508-685e-42cf-b876-8ccf70dec823,447790073806,2026-01-17 07:25:00.000,TGH,SVC_001,SMSC_QUEUED
cd535d73-f471-4138-ade8-7b38c4660a8f,447727734093,2026-01-17 07:48:54.000,REE,SVC_002,SMSC_QUEUED
c91aafd2-35c2-43c6-95f8-21ee20a991f0,447768669889,2026-01-17 09:41:49.000,VXJ,SVC_002,DELIVERED
0ef5c31d-9dfe-4e35-8d81-c8b6fb56006d,447799326787,2026-01-17 10:46:42.000,ZZI,SVC_002,FAILED
6339b0a4-b0c1-4025-942e-bc3d3d573564,447710280698,2026-01-17 11:13:19.000,NDQ,SVC_002,DELIVERED
d8557804-3a09-4a1d-ade7-82087aee7aa3,447766854710,2026-01-17 14:16:07.000,AVYT,SVC_003,DELIVERED
4393ae17-a596-4044-84ae-069a4034f575,447768098313,2026-01-17 14:44:17.000,CBW,SVC_002,DELIVERED
86c99c7b-79b8-42e1-b3fd-fe20422b8734,447725265595,2026-01-17 15:26:06.000,XYG,SVC_002,DELIVERED
207f5d0d-4a32-4a04-af55-6a640d232e88,447768472598,2026-01-17 16:40:05.000,SOA,SVC_001,DELIVERED
063ce7f3-d962-4029-b337-ac433ccf143d,447776952730,2026-01-17 16:42:41.000,XYTSC,SVC_002,DELIVERED
4aea43ce-9851-4718-95bf-e7d53b4c679f,447756742673,2026-01-17 16:55:36.000,RMQ,SVC_002,SMSC_QUEUED
356460e6-8842-444b-ac5f-4813b7828948,447773229298,2026-01-17 20:44:20.000,TUO,SVC_001,DELIVERED
71192432-46cb-44a2-8252-b8608293cdb8,447786476287,2026-01-17 21:25:30.000,ZNU,SVC_001,SMSC_QUEUED
e5d2072c-4e4f-480d-86e7-dad86c548a08,447733305488,2026-01-17 22:31:30.000,MSV,SVC_001,FAILED
973cf8e7-d678-4744-b24a-e6c34e176fa2,447701123267,2026-01-17 23:50:07.000,HLD,SVC_001,DELIVERED
fef1a38f-2a4d-4fcd-96ec-1c68e56e8518,447765226818,2026-01-18 00:25:38.000,GVW,SVC_001,SMSC_QUEUED
3b6172b7-39e2-4610-aaf4-0a61c654d175,447761374758,2026-01-18 01:03:01.000,GXV,SVC_002,DELIVERED
698948e2-2cc9-4852-9a59-545825437620,447723943052,2026-01-18 02:26:52.000,FLN,SVC_001,DELIVERED
44231310-4b55-4d5a-b814-c256e21cd8d7,447765705196,2026-01-18 02:46:46.000,ODOXZ,SVC_004,FAILED
0d8d1fdf-1813-42bb-8a32-c16efb667e15,447721274442,2026-01-18 04:32:28.000,OCZ,SVC_001,FAILED
fb92af1a-e8d3-4d1e-a587-d90bed6431d4,447736479321,2026-01-18 07:02:19.000,NNB,SVC_002,DELIVERED
b0b0440b-adaa-4927-849c-9afa0ce8b154,447792125856,2026-01-18 07:50:51.000,OFD,SVC_002,SMSC_QUEUED
aae80e95-0c66-4f6d-b78d-d433a780f47b,447777418475,2026-01-18 08:10:34.000,VAF,SVC_002,DELIVERED
76124a7c-993a-401b-b0e4-48fe7dc1c21a,447734312377,2026-01-18 09:17:22.000,ARK,SVC_002,FAILED
e652bd30-ad18-4b18-8edb-109913c01395,447751924279,2026-01-18 13:45:30.000,PTU,SVC_002,DELIVERED
134f4b31-dbe5-4faf-9d2d-54ce42381134,447798990699,2026-01-18 14:23:20.000,MLRBR,SVC_001,FAILED
4677d688-f2ad-4edf-b790-24e99ff9361f,447725531868,2026-01-18 14:26:46.000,IRC,SVC_002,DELIVERED
655528b0-89f3-48c9-a3df-ceaddafaeba2,447747927047,2026-01-18 15:33:18.000,TXA,SVC_002,SMSC_QUEUED
461e3b8f-e699-4d0e-b6af-e3e694580eb8,447796693263,2026-01-18 16:29:48.000,VYY,SVC_002,FAILED
8593e4f2-2713-4475-b7a3-a999fc3d3582,447736396853,2026-01-18 17:15:21.000,JVI,SVC_002,DELIVERED
4fef8240-8cd1-471e-baa1-216c8ccb38e9,447737207093,2026-01-18 17:18:17.000,BLX,SVC_001,DELIVERED
cc5268a5-8c6e-41d9-a1a7-ee6118fef87a,447725270325,2026-01-18 18:18:20.000,KCA,SVC_001,SMSC_QUEUED
c0ee8f0c-5bae-4c7c-95ea-8af6565c5b79,447755640710,2026-01-18 19:40:58.000,SXLY,SVC_003,FAILED
f18a334b-1e9c-43a7-ae64-b4842ce7b2ea,447725509310,2026-01-18 19:58:35.000,KJW,SVC_001,DELIVERED
cff98f8b-123e-4661-a32d-269c9698f4f4,447707812261,2026-01-18 20:04:30.000,CVZ,SVC_002,DELIVERED
aa0a2678-2a67-4204-a492-8cd75b9d6a08,447748232932,2026-01-18 20:27:17.000,ZAL,SVC_002,FAILED
694c079b-cb27-4e18-8945-9b4301049549,447794452843,2026-01-18 20:30:51.000,GQB,SVC_002,DELIVERED
e0f9c458-9daa-42e2-b99d-3dec70950ace,447789580499,2026-01-18 22:34:23.000,KFO,SVC_002,DELIVERED
3f34284e-018e-460f-aedb-4b65c7cc19c8,447763162100,2026-01-18 23:08:49.000,KLA,SVC_002,DELIVERED
e4304fda-7b69-4284-b76b-ae821a42807e,447715617575,2026-01-19 00:16:49.000,OON,SVC_001,DELIVERED
2d7234d6-3ab7-4135-b46c-5eba2ab38204,447785961408,2026-01-19 03:16:07.000,JPE,SVC_001,DELIVERED
89562fa3-d10a-4c27-aef1-45ee7154bf14,447769930216,2026-01-19 04:16:00.000,DWT,SVC_001,DELIVERED
48c9ed5a-2bf8-41bc-a77b-477062b0940d,447778821203,2026-01-19 05:25:55.000,LZN,SVC_001,SMSC_QUEUED
b17898ff-58b6-4d0a-a35f-f2f5b22e59d2,447738749076,2026-01-19 07:03:14.000,OAY,SVC_001,DELIVERED
692c4296-f09b-4691-ae14-fc73becec269,447771683204,2026-01-19 07:04:56.000,JDB,SVC_002,DELIVERED
d38edfa3-fc83-48b9-a18e-febd6251d276,447796623827,2026-01-19 07:43:38.000,LLS,SVC_001,SMSC_QUEUED
f396f8fa-8cb5-4b1b-ae7c-b7d8d4bcbf0b,447738147485,2026-01-19 08:27:39.000,TMK,SVC_002,DELIVERED
fa96eb9a-be70-4604-b8d1-35ed463be53f,447717445936,2026-01-19 10:20:21.000,QDC,SVC_002,DELIVERED
8cf86720-ccdd-41b2-a2f1-a7782932a82a,447780316812,2026-01-19 11:00:08.000,PYL,SVC_001,SMSC_QUEUED
a9a5bfd0-a0c1-42c0-baa9-3a6a5d888efa,447768076267,2026-01-19 11:06:11.000,EPM,SVC_002,DELIVERED
faa8fc7a-4422-4170-97a4-f2d501998ea7,447787019190,2026-01-19 11:19:23.000,PLV,SVC_002,SMSC_QUEUED
6d4aa3c7-5ec6-411b-8523-17f6404906a2,447782654322,2026-01-19 12:40:35.000,SJX,SVC_002,SMSC_QUEUED
51cd5e71-ca32-4caf-a8da-05d0658c7853,447756878259,2026-01-19 14:22:06.000,VBL,SVC_002,DELIVERED
dae2b14c-54f9-47b7-afbb-1cd41eb00258,447700870778,2026-01-19 15:37:06.000,WMA,SVC_002,DELIVERED
d5c8c58b-36ee-4b6a-a0f5-870ef481751c,447745263450,2026-01-19 16:22:16.000,FSI,SVC_001,SMSC_QUEUED
58bf15b8-3945-4df7-858e-0f0f9604241d,447727729321,2026-01-19 17:54:41.000,YLF,SVC_002,DELIVERED
2510281f-7419-407f-9b67-c0f6ecaeda86,447766492507,2026-01-19 19:11:00.000,FXGLX,SVC_001,DELIVERED
815250cd-fe17-42f5-96c4-11562aa1542f,447791843532,2026-01-19 20:16:47.000,YUJ,SVC_001,DELIVERED
30207398-b805-4cf0-8f37-f08eb93c0fcf,447793347147,2026-01-19 21:15:22.000,BUY,SVC_002,DELIVERED
